-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,1.15,0.50,-0.00
0.47,0.47,5.64,6.21,1.01
7.24,7.24,26.26,31.24,10.47
7.46,7.46,25.21,29.54,15.77
8.44,8.44,27.22,31.85,17.08
8.96,8.96,26.31,31.58,15.30
9.46,9.46,28.18,31.22,18.59
8.51,8.51,29.28,32.47,13.68
6.96,6.96,24.30,28.91,10.44
7.75,7.75,30.64,34.57,13.23
6.32,6.32,30.92,32.29,16.40
7.44,7.44,35.29,34.12,19.14
6.54,6.54,26.73,30.96,14.96
5.99,5.99,33.99,37.38,14.92
4.39,4.39,30.29,30.40,15.89
5.07,5.07,31.11,34.66,18.23
4.62,4.62,28.04,33.48,16.41
3.94,3.94,34.36,37.19,13.74
4.22,4.22,26.79,29.25,14.19
5.31,5.31,28.19,34.02,15.41
3.97,3.97,33.78,36.78,20.89
3.27,3.27,31.07,33.35,16.27
5.34,5.34,34.74,34.60,18.78
4.45,4.45,37.26,39.39,17.35
3.62,3.62,28.10,35.53,13.94
4.60,4.60,35.96,37.39,18.06
6.21,6.21,33.06,37.02,17.32
4.92,4.92,34.82,35.63,18.57
5.05,5.05,32.92,34.76,18.31
6.40,6.40,33.37,34.89,19.06
3.25,3.25,30.60,37.63,16.72
7.31,7.31,35.54,41.01,19.99
4.68,4.68,35.21,38.93,21.64
7.10,7.10,36.65,39.67,18.79
8.64,8.64,26.83,40.01,20.06
4.98,4.98,35.89,41.22,24.03
7.62,7.62,34.84,32.35,22.49
7.98,7.98,38.41,36.33,21.84
5.81,5.81,38.02,40.54,17.73
6.90,6.90,34.27,37.17,19.39
6.19,6.19,40.06,34.89,23.97
10.83,10.83,40.09,39.13,22.24
4.30,4.30,30.95,36.19,22.55
7.95,7.95,36.36,39.31,22.33
10.30,10.30,31.38,29.83,20.01
5.04,5.04,31.07,37.39,19.73
9.71,9.71,39.76,39.37,24.59
7.90,7.90,34.85,27.43,22.25
7.60,7.60,37.57,32.27,20.62
6.42,6.42,40.31,41.80,22.02
6.02,6.02,38.35,42.68,23.56
7.95,7.95,36.59,32.33,20.93
7.57,7.57,32.12,39.21,19.33
6.70,6.70,27.64,36.49,21.61
6.35,6.35,35.09,39.29,23.33
7.84,7.84,37.48,40.01,24.23
7.86,7.86,39.86,39.84,24.07
6.96,6.96,28.37,30.95,20.29
11.26,11.26,37.59,41.66,24.31
10.47,10.47,35.77,42.74,22.27
6.34,6.34,35.88,37.52,24.31
10.53,10.53,34.94,34.89,23.67
11.44,11.44,32.38,38.59,23.22
9.67,9.67,39.87,42.03,26.78
11.24,11.24,36.54,36.57,24.32
10.42,10.42,31.88,32.84,22.63
10.44,10.44,38.73,42.79,25.93
9.84,9.84,37.99,35.27,26.76
9.05,9.05,42.87,39.34,26.98
8.95,8.95,31.87,34.62,25.90
9.74,9.74,35.65,39.32,26.94
5.19,5.19,32.82,43.94,24.44
7.93,7.93,41.48,44.23,26.49
12.66,12.66,38.44,44.76,22.73
9.46,9.46,38.63,43.34,25.15
7.85,7.85,39.08,37.73,26.76
11.57,11.57,39.21,42.46,23.15
9.66,9.66,40.11,40.13,24.78
11.32,11.32,36.66,39.63,23.39
12.70,12.70,33.69,38.14,22.73
13.04,13.04,38.71,43.26,28.14
9.73,9.73,39.26,44.95,28.27
12.09,12.09,40.18,44.25,21.01
12.05,12.05,43.52,44.24,27.99
9.20,9.20,39.84,43.72,25.84
11.10,11.10,34.90,39.20,24.01
9.12,9.12,44.37,42.30,30.86
9.27,9.27,37.64,40.45,25.73
10.83,10.83,39.68,37.67,28.70
9.48,9.48,40.31,48.69,30.81
9.30,9.30,33.26,41.40,27.11
11.42,11.42,38.60,44.29,27.21
11.50,11.50,37.70,41.59,28.76
11.20,11.20,40.74,45.88,29.04
13.50,13.50,40.24,42.44,30.62
12.27,12.27,40.22,44.07,29.36
9.61,9.61,36.83,45.26,27.71
13.12,13.12,37.77,47.68,30.21
13.37,13.37,43.72,46.19,31.35
10.19,10.19,34.58,45.90,27.15
14.25,14.25,38.85,46.51,31.91
13.24,13.24,38.52,45.06,30.87
11.90,11.90,34.62,41.80,30.63
12.65,12.65,38.17,46.07,31.49
15.02,15.02,36.29,46.59,30.59
13.80,13.80,38.62,53.27,36.97
10.77,10.77,35.40,45.25,32.76
16.16,16.16,38.48,47.68,35.30
12.22,12.22,34.49,44.79,32.16
12.48,12.48,35.71,41.63,31.17
12.00,12.00,34.79,45.54,31.80
8.00,8.00,35.83,51.70,38.08
11.33,11.33,31.47,40.53,33.57
15.08,15.08,38.13,50.57,39.27
8.92,8.92,31.80,52.53,37.16
10.48,10.48,31.85,50.87,36.43
15.79,15.79,32.13,42.93,33.90
13.51,13.51,33.07,42.28,32.92
14.02,14.02,34.35,50.43,40.36
16.58,16.58,37.09,47.73,38.15
